<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.16	42.308	43.776	42.308	43.643	1890	0	2522
2019.01.17	43.643	44.212	42.639	43.438	2336	0	2520
2019.01.18	43.438	43.644	42.663	43.252	1960	0	2487
2019.01.21	42.251	42.783	41.823	42.271	1510	0	2497
2019.01.22	42.272	44.577	41.936	44.284	2062	0	2493
2019.01.23	44.284	44.387	42.882	43.094	2264	0	2517
2019.01.24	43.094	44.803	42.964	44.599	1605	0	2458
2019.01.25	44.599	45.480	43.276	45.248	1829	0	2511
2019.01.28	44.652	44.997	41.303	41.519	2637	0	2476
2019.01.29	41.546	42.397	41.099	41.766	2923	0	2478
2019.01.30	41.768	43.099	41.111	42.711	2141	0	2494
2019.01.31	42.711	42.941	41.603	41.815	2155	0	2526
2019.02.01	41.770	42.572	41.048	42.270	1808	0	2538
2019.02.04	41.108	41.583	40.644	41.522	2295	0	2523
2019.02.05	41.522	42.005	41.187	41.759	1576	0	2568
2019.02.06	41.759	41.971	40.617	41.427	1638	0	2533
2019.02.07	41.427	42.387	41.427	42.180	1231	0	2503
2019.02.08	42.180	48.051	41.777	46.317	1941	0	2541
2019.02.11	46.815	48.348	45.608	46.771	3198	0	2482
2019.02.12	46.771	47.847	45.788	47.140	3161	0	2479
2019.02.13	47.140	49.180	46.706	47.712	2763	0	2500
2019.02.14	47.713	47.842	44.164	45.573	2212	0	2496
2019.02.15	45.573	46.699	44.627	46.000	2760	0	2439
2019.02.18	45.818	50.386	45.761	49.839	3330	0	2495
2019.02.19	49.627	51.526	48.961	50.717	4315	0	2499
2019.02.20	50.717	51.105	48.434	49.380	3354	0	2402
2019.02.21	49.381	50.253	48.103	48.288	2587	0	2497
2019.02.22	48.289	50.015	48.041	49.459	1970	0	2413
2019.02.25	46.774	47.374	45.885	46.931	3125	0	2503
2019.02.26	46.931	47.183	46.238	46.605	2541	0	2419
2019.02.27	46.490	47.290	45.778	46.413	1422	0	2515
2019.02.28	46.413	47.415	46.150	46.555	2651	0	2440
